unit,data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,wavCoef,307.9260079,2.707312092,-0.00141580422,-0.000004964305348,-1.671093456E-09,2.079576302E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,radSens,8860.39889268342,9481.20997548601,9810.77334662061,9920.39603187586,9894.7553398501,9773.35488985032,9521.13445309516,9359.4388262195,9267.580730103,9251.96351672845,9358.78793250297,9542.11317303258,9765.90823944888,10004.1907050279,10209.5320899131,10329.4231691733,10351.4847849311,10258.4255900929,10071.0288341834,9820.72888030758,9542.86231920622,9304.17081079018,9149.90689223668,9106.04237027336,9177.47086727677,9374.08634690858,9680.6437004329,10083.3295169321,10558.9231666401,11096.2535742206,11668.5130268139,12241.3137099973,12790.5152716533,13287.8068397276,13703.3206378967,14021.3253420803,14225.6751913229,14311.2019542275,14299.3867491586,14195.399288652,14038.6516448253,13849.6889242104,13657.7465520814,13489.3166461852,13351.3050988206,13264.9278367124,13224.8096692202,13253.7918910431,13364.1511132215,13504.3242427879,13708.0367556061,13967.4828538849,14264.6951938751,14583.5810995832,14913.0932301829,15250.2942593914,15525.1850292171,15777.4368197749,15957.396959614,16104.8325286843,16253.2832781368,16338.1501091584,16359.8665478944,16337.260268851,16301.8419210365,16218.1132981084,16050.9031314202,15872.7021223534,15643.0155962267,15411.9087347489,15160.6838684808,14906.011457851,14685.0860838469,14471.7980434413,14258.1094764251,14017.8705382257,13793.1930621835,13619.2518748532,13460.611654018,13348.2755360247,13302.9533004965,13271.2636389974,13288.9070193622,13326.3327969888,13377.5484505268,13424.9156100755,13456.5551970306,13464.8054210881,13460.9032859041,13440.1973842237,13407.0466554619,13363.6414789173,13340.8727119181,13296.612125003,13251.373255299,13204.4908756134,13151.6539713902,13097.1998163969,13038.7250432539,12969.6134261333,12891.1756100362,12801.2425480065,12715.9945611928,12640.266162561,12567.924973138,12504.0989022387,12450.6326765168,12411.4017017765,12378.9979309676,12359.5133904521,12343.0677132709,12327.3841434003,12308.5034286178,12283.9182068031,12247.4934060959,12198.5416842673,12144.2996345303,12088.1338113991,12037.3826329019,11993.6425320299,11955.1426857541,11919.1031156349,11887.7797861296,11848.8690328713,11798.486517151,11736.7231870296,11667.8147611623,11587.2476537483,11494.3318085343,11395.4058551721,11294.5799510439,11189.7711310257,11083.9764544222,10975.4963827522,10862.2139827603,10748.696908424,10633.2272939409,10517.8221646183,10407.2254102735,10299.1828137232,10184.8958661889,10071.3503352343,9955.59866289766,9835.2256916905,9709.11304997036,9581.71045215269,9445.65441575105,9311.77032658286,9173.80503040331,9036.49805675999,8910.4296616626,8798.48493379636,8698.37118789382,8600.28989675849,8509.82346675508,8413.34572911832,8307.34624831005,8192.84410461389,8073.3729895151,7947.69451381454,7824.13263362873,7708.40556886429,7597.48760818401,7499.96074039613,7420.79975268529,7346.94475294081,7276.30935541218,7199.76195228039,7115.46726502759,7018.35818366434,6914.32514525468,6802.98416289955,6685.92685597095,6578.32136078734,6476.10703779451,6391.91024182292,6321.22139399319,6265.1642749816,6224.98049356441,6179.07451117941,6118.62003759582,6052.16028706016,5973.6152070904,5893.3396641676,5801.70609728957,5707.79421740309,5617.41779862155,5535.7530847154,5457.76059777801,5380.03229045431,5308.92757094526,5245.34168584236,5180.34459887864,5120.67853344298,5068.36772578822,5029.81245056318,5003.78229065339,4976.04254612349,4934.82807455189,4839.89985098468,4740.71162898225,4627.27725000407,4510.94870599859,4403.17092044791,4314.92729923253,4255.65348408057,4221.10705545788,4199.90321993584,4177.25418082631,4147.92069382499,4117.68978324749,4043.46009302886,3964.99194047236,3894.25873294684,3825.77657461826,3761.68019831404,3695.55814544939,3629.53341909386,3558.1465998401,3485.42444392542,3413.12589940489,3350.70180730432,3288.73478513293,3236.05177488857,3186.73310944808,3151.44253959781,3120.1624609098,3088.98657483641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,irrSens,638.053126493311,681.495552637643,704.052703348242,710.212585411312,705.957072589908,694.567476009639,672.001290613205,655.278827055323,643.027322449136,635.22279555104,633.586652141781,639.336430135253,649.565644052302,661.705657022909,673.897377419814,682.946118029735,687.291984372696,685.58452595269,677.78402832858,665.789691395658,651.293866779022,638.29373958333,628.572599271348,624.47180479895,627.139253089118,636.988866498887,654.121697050316,678.354949123552,708.693613153834,744.704788036932,784.086904837782,824.397164221822,864.030546094569,900.899656327093,932.035797203043,956.221335447524,972.769881246833,980.860358517237,982.480552600387,978.60919073816,971.134570220254,961.447932455507,951.598921298218,942.659323478849,936.212708291294,933.261284455603,934.245738815078,939.147703152131,949.753923661348,962.406823900958,979.229238023867,999.685547125818,1022.96502905973,1047.81018538098,1074.18295454264,1101.41628281853,1124.88320383325,1147.12296324038,1164.89446445891,1180.13968929523,1195.55600157299,1206.15566888268,1212.33502441637,1214.71785599624,1216.24406705201,1213.83372960338,1205.37539141526,1196.20011569376,1183.43677148617,1170.76636953611,1156.8739378423,1142.48932177674,1130.67495241249,1119.28842191927,1107.33239702593,1092.71340589943,1078.88705428394,1068.50418965427,1058.76231437892,1052.42625606435,1051.09278919611,1050.80802867752,1054.57852869091,1059.63039528093,1065.80366537119,1072.24499668579,1077.71704712989,1081.65655412286,1085.12565495081,1087.67375682041,1089.45294798212,1090.46386657467,1093.04343873264,1093.71096152471,1094.17204183286,1094.14600778367,1093.57232376395,1092.89893881014,1092.22193809936,1090.58401393258,1088.13884101056,1084.8664243955,1081.81442756304,1079.16639214729,1076.86732404383,1075.10394088304,1074.13939529602,1074.59487539129,1075.63259132728,1077.53004891007,1079.93334209457,1082.29969183856,1084.23214600067,1085.69131531224,1086.0839484011,1085.37961433516,1084.38653050856,1083.33210588171,1082.20125460406,1082.02938910223,1082.13215657874,1082.2596387785,1082.59318063639,1082.17813466494,1080.92214845806,1078.54653779361,1075.29216195611,1071.17092342199,1065.61138724492,1059.76598933187,1053.21801402285,1046.7299471537,1040.28561316445,1033.98330532435,1027.49568970072,1021.51960491397,1016.16864979196,1011.20080130656,1006.10545198754,1001.12313176992,994.906118202188,988.024289151804,979.632041867814,969.935321847694,959.359152744252,948.561018828412,936.878492543717,925.677927954135,914.574703818085,904.266408584154,894.842471310644,886.755424471602,879.705150190582,872.733048821616,866.346176241554,859.00721982083,850.750442480236,841.745245317949,832.226781079522,822.305830484919,812.481612863614,803.632959478025,794.984886094997,787.715959929611,782.026135433717,776.746297435599,771.568337843158,765.748780233017,759.01994462927,750.90208024298,741.993285025063,732.53585607834,722.489930735197,713.473994751528,704.962332787029,698.525345224392,693.185245713952,689.325209697064,686.745323091062,683.578002433059,678.597898925009,672.738921442789,665.648657634294,658.460686056359,650.035486609833,641.444100511098,633.057687868696,625.632055820651,618.510002077763,611.379153656416,604.689233246356,599.017895387131,592.996479633424,587.519233651115,582.918205032616,579.891357020284,578.151874594349,576.330363727609,572.916179037941,563.083006628716,552.913119518713,541.271744083415,529.109236167321,518.083127122529,509.284049255818,503.930833417754,501.532593702643,500.715494787405,499.753632891892,497.908051667652,496.083442220814,489.029406510754,481.4130983709,474.860085810202,468.330259392607,462.149203703275,455.54142157123,448.703563889476,441.190137928675,433.059810011741,425.076638626441,417.899944160585,410.752295356481,404.661683308592,398.917952456844,394.837132460693,391.139739046743,387.422186585169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,linCoefs,0.12032,3.89444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,wavCoef,308.811528062194,2.72232989209511,-0.00153594662930932,-4.6080759579982E-06,-1.64701305012E-09,1.931275476E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,radSens,8458.6288035006,9148.34152274842,9539.54370300503,9763.31252383832,9813.77804969152,9749.4480374943,9560.30374561768,9408.8263361178,9315.93608682596,9296.59311718065,9365.64901735279,9495.46488657009,9646.88964517371,9784.6806007841,9828.37779279514,9823.85996601333,9710.44912775647,9490.65966562984,9229.66443194189,8932.4918045014,8687.76135820854,8513.50874641883,8461.29982564509,8529.70805183658,8714.09837553868,9017.5372241778,9398.81725343958,9855.25130362224,10357.0977357849,10856.3140132671,11344.2736252946,11771.6267891976,12142.0663315641,12415.1510675542,12589.0366259728,12681.314022294,12657.8094964194,12565.1107320249,12422.01013457,12249.6202180824,12059.6713728635,11892.2217160353,11750.2356843925,11646.1570789141,11590.4720608808,11583.8328908162,11626.4875504024,11741.1282556737,11877.2720031685,12059.1980453637,12295.6156608138,12585.9477805202,12891.5601370496,13219.5631923738,13549.495094826,13850.0966481781,14091.3243390256,14287.8187017588,14411.1575796014,14520.1502180545,14571.2453291867,14557.8708364745,14482.7022744846,14411.9890366991,14299.1629094326,14115.6506595316,13902.1688482395,13671.8483978356,13403.8312322634,13153.5519760244,12893.635609088,12656.5823167942,12445.8038495445,12257.3046056413,12049.8939122866,11856.6653233089,11718.5977911118,11608.812797815,11535.427773691,11518.2309000927,11534.5762075897,11566.6457516356,11615.7834226566,11653.474649494,11666.848671861,11647.5707138724,11591.7102225026,11509.0994609607,11417.3158321597,11316.4981196316,11217.4964152832,11124.0374300173,11052.758498762,10972.720467502,10896.5120943395,10835.407816924,10759.9226590606,10701.1497584113,10629.8435073198,10557.9368870889,10493.8825132966,10444.3571810673,10403.1758936005,10372.7314809731,10351.6494350203,10352.7952540414,10349.0340819104,10359.1211201353,10360.3049727322,10355.258561488,10340.2381580533,10311.3541296625,10270.6737902323,10228.7515356153,10180.9523835861,10135.9616695956,10090.8226068817,10055.8184752196,10021.6928928452,9984.32879149902,9939.94123028087,9880.71321268124,9813.97364540428,9744.7012768366,9670.99775282028,9600.87671191397,9536.01288977693,9471.93235103065,9402.41987819354,9335.04313492737,9259.93213458658,9176.08884447431,9082.98644213421,8988.1617534566,8880.902813627,8765.51653759039,8644.80487276546,8518.95569441556,8387.40124061139,8265.98203912434,8136.57253139514,8013.91681212277,7902.85546338134,7806.3164768153,7714.35495729805,7633.24250299033,7554.81385306972,7472.50430893906,7380.4425902766,7288.43978235629,7187.2944275848,7089.68195706878,6985.76155303736,6884.00502853625,6777.96493005495,6679.84167628577,6583.35816666944,6486.48928673197,6394.91872426941,6311.03267816495,6226.33344543821,6143.8098877037,6068.92054436758,6001.16757838854,5932.6007044745,5870.35827605874,5806.67388417623,5742.35262683151,5671.61311085908,5593.80050554715,5511.83130870627,5427.38025733618,5347.41513130095,5273.87346976379,5210.70240072037,5159.21489635795,5120.26279128052,5089.27986365514,5058.526359811,5011.21455378157,4947.67775967942,4874.51351730536,4794.30999324102,4715.03225313234,4636.38172115785,4572.04561327941,4523.51494618881,4480.51866806009,4440.55610712211,4403.80687303884,4371.99596382907,4325.92801545857,4276.61512143718,4233.50800777215,4200.28302899892,4177.04642059372,4156.73564263549,4126.02895982472,4054.02572526326,3981.15755657125,3893.47368504029,3804.77201768649,3724.92523739325,3652.61653203749,3601.14706398228,3569.03369892758,3548.35113017894,3525.67829784626,3493.86665514608,3466.28960498028,3404.99655557401,3346.67956335091,3295.24274262928,3250.11955140875,3207.85616924376,3161.33842428701,3109.57891214754,3057.0399006797,2996.15151867752,2937.14165043693,2880.90814517249,2822.72058089527,2767.24724064392,2718.38808425686,2678.32869894065,2642.94030410516,2607.71496344023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,irrSens,1038.03901358333,1115.86379231464,1156.57411126314,1176.98686122432,1179.70640241963,1172.15498832491,1151.26451663233,1139.92465141761,1137.88443446966,1143.23752424734,1159.12096328889,1181.73919264342,1205.38335637914,1227.88748728429,1239.58351580019,1244.08214105424,1236.38580674516,1216.49797368317,1189.55192223193,1157.58404655662,1127.55071304501,1103.20767985528,1090.6438185747,1092.04007829351,1107.98035786664,1137.94475068088,1179.46898770156,1232.46228569297,1293.74445428569,1359.80448860022,1423.99675118362,1482.92560414768,1534.24858043483,1573.08303173209,1598.39312075361,1611.47913463511,1610.10594452939,1599.1010222949,1581.1009410993,1560.55112070658,1538.74418748694,1521.76230170208,1508.00153543593,1499.99804481685,1497.9695982995,1503.14232215567,1515.2255267294,1537.87976799225,1563.37065759535,1594.48374400865,1633.14880989254,1678.98956127827,1727.49428727764,1780.39619512474,1834.74284350318,1887.17222152743,1932.39168286975,1971.95910498733,2000.31945419949,2025.89517265113,2042.89123593332,2048.51556723281,2043.50384945907,2037.30426026418,2024.00233513124,1999.86400844464,1971.28988816584,1940.78466553304,1904.57414652033,1871.09771968884,1836.04303515921,1804.04427723186,1776.93167261094,1753.0941873581,1727.27531086516,1703.65817171781,1687.88557143247,1676.28194580375,1669.30510479315,1670.6026901717,1677.23903554609,1685.94969440171,1698.29967600142,1710.03932344372,1718.28246355329,1722.40415236612,1720.0729923351,1712.53921654645,1701.83121374976,1688.75259439588,1674.86810249518,1660.96903162228,1651.48239359939,1641.00843125463,1631.30809705967,1626.17986142887,1618.20727255487,1613.17784292285,1605.68115506323,1598.08098428433,1591.77620542553,1587.83912705294,1585.66302116579,1584.95367955907,1586.32506458324,1591.22629700372,1594.01950468485,1599.64930903999,1603.18137687216,1605.77768824088,1606.97180390004,1605.46037384138,1602.61069872102,1598.93944081344,1595.01884239085,1590.43089889519,1587.34382125751,1587.17334323782,1587.27991960207,1587.81148350233,1587.3669096951,1583.73297473425,1578.79162760098,1570.98129049919,1561.36871950016,1550.34024154432,1539.6455132369,1527.94817420488,1515.99238094057,1505.32564426535,1494.31340718213,1482.5394988627,1470.14404682706,1457.4318541774,1443.68818911509,1428.68662146902,1413.16284283893,1396.73479221328,1379.18664382441,1362.14168805301,1343.84595531021,1326.33545194359,1310.36998432163,1296.33647861705,1283.4973306314,1272.80172736951,1262.74428395697,1251.98508590688,1240.27707528906,1228.0437525355,1214.77683033938,1201.63792348797,1187.20826581921,1172.82313988295,1158.03831314498,1144.04802821516,1130.23161150592,1116.9045444409,1105.11960409862,1094.96359639189,1085.21999684469,1076.69949215863,1070.08788008942,1065.29683870391,1060.26286003282,1056.51756394266,1052.3566679144,1047.22133557815,1040.36566330306,1031.86272946837,1021.99381880027,1011.12129223627,1000.11417598464,990.199429184042,981.866500885474,975.68251890825,971.496600145571,968.785259352593,966.1861949322,960.640804460968,952.309962583915,942.349024445468,931.540877428067,920.401829022788,908.926057635762,899.695709305512,894.419783102913,890.314338258507,886.323357341529,883.308889585288,879.977829120071,873.828500561471,865.994348839592,858.276111932664,852.373932818035,848.612743910767,846.23936231997,841.689038414976,830.20254998346,819.483688400828,805.171001916864,791.05742757137,778.811917148513,769.954418303367,765.448140625661,765.49296598241,768.523359777815,771.421766670768,771.811526897345,772.349397019833,764.256607020788,755.229243604176,746.380623131127,737.443168460361,727.985686928424,718.756884423213,708.278906998102,697.357749826492,685.146645066396,673.366853716271,663.129644637475,654.570863416106,647.724670212346,643.03747394211,641.203823768291,640.861417757137,640.061422934481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,linCoefs,0.12828,2.16327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,wavCoef,298.340179940819,2.68937155892941,-0.000673527617909864,-1.19966576360802E-05,2.665324683976E-08,-2.028818275E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,radSens,5920.47704816862,6355.39171259085,6625.27590528992,6808.49588396847,6954.21666995324,7104.99510311893,7244.05994537219,7437.95455799431,7697.88765171787,7916.32315013082,8104.91582593842,8199.02899335299,8204.18838996324,8134.57716751074,7994.40508843861,7830.04606355863,7678.05387214913,7569.7902243623,7545.9356234087,7607.64313442518,7766.0158112092,7997.8094849469,8301.0154771733,8621.55088851505,8919.14420665386,9182.56162743153,9369.54057507984,9456.52622225479,9456.87061247737,9383.72923720822,9268.0047868844,9129.70663863919,9007.60886940236,8932.19628639544,8939.70404754453,9038.64087091254,9232.87250293109,9529.78857955837,9921.12828527802,10383.4081205433,10882.1906172404,11387.6225811372,11868.8014090074,12306.5167517093,12653.8439256948,12913.7381936101,13063.5682169942,13118.3223906877,13073.2474781364,12940.3400888581,12735.9262412138,12497.7813683198,12231.4991041634,11941.0491933684,11677.062154369,11447.2319130789,11254.4786022813,11117.0726190829,11030.6587249581,11007.8211121663,11007.8389524127,11054.6297138076,11121.1038667219,11244.1393136066,11426.6053709208,11624.9577280714,11826.0364068841,12062.8900738755,12321.8727329526,12559.7120126745,12754.6031856476,12947.4872951122,13077.0200752304,13158.2644131866,13154.0531004832,13070.2518055159,12928.0911889002,12730.5466746442,12449.4074700258,12124.061968303,11801.9872824982,11519.3038395959,11260.9079319528,11072.4294387201,10950.2927501516,10865.0403604248,10829.1719374083,10809.939602928,10809.7915523196,10816.1805406826,10812.8908732548,10807.0944813553,10795.2274535003,10767.2867994399,10724.9343479399,10668.4189931154,10606.6818612088,10517.9772134702,10423.6248328442,10316.1138439042,10204.8428753366,10099.4138989864,9990.74184391961,9877.71428680011,9770.61091000889,9664.97544254543,9570.56001753023,9483.49821221736,9398.37507623298,9324.45805629107,9260.63403639764,9197.02930008643,9141.51214656906,9091.81179311352,9049.7226596823,9011.04138169367,8970.53010855266,8933.77437251487,8896.17894393876,8857.70312627691,8812.78629197588,8765.32433760219,8716.82370837862,8669.66272994057,8624.59599742142,8584.00132630646,8548.78282108434,8523.31633793669,8498.82086631713,8477.47429135285,8460.97607105422,8442.41538398999,8421.6898116784,8392.4355108962,8354.91975672522,8309.35352972196,8251.30958513141,8187.45100321224,8113.83677030976,8033.45860340841,7946.26684163835,7858.07302036788,7779.12762608639,7700.37919826167,7628.59130547442,7555.96670183534,7489.60609523697,7418.51738603036,7343.93123599776,7262.50009762712,7179.20883606691,7095.82737620683,7004.2143926583,6913.9948303749,6831.19966159904,6757.21530980593,6688.05861574417,6607.7962680253,6525.84180778714,6434.23035982435,6333.70091752899,6226.33513873834,6115.73987567446,6011.81500301472,5915.46287432005,5829.6035758881,5747.65067647914,5680.34566349112,5624.97820045268,5569.37502457838,5511.3521941995,5444.37465935341,5371.404641006,5286.91766942038,5198.12457754455,5099.27389669515,5004.25770342939,4919.91692264881,4836.88917698476,4771.69281057055,4723.24237955958,4680.73256419478,4640.53671983032,4595.19809957476,4534.84934682065,4454.99349392129,4374.18331838003,4289.71191453337,4201.23989730001,4125.62138886233,4058.09244660185,4000.3229567415,3954.87711287977,3914.56717998546,3870.79804491729,3831.43228648824,3789.02232583113,3742.11938649477,3703.05378885775,3674.77548510663,3653.16337650553,3639.2744376311,3631.77349215566,3589.98004719734,3532.10106440744,3458.43454240507,3380.74977817535,3299.95571225809,3226.60033872984,3166.64060916167,3133.57394598585,3117.79826140162,3104.72864115359,3089.51048067637,3082.52909520021,3054.1604134009,3006.4358008014,2952.89268528011,2903.17446700694,2851.27799098916,2797.69191637259,2737.33843708143,2676.80791152253,2622.41103089287,2568.02894462367,2523.44131406444,2486.55175443678,2458.40626373964,2430.64784363332,2406.08921893101,2383.74366123526,2357.33123327165,2330.15425172241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,irrSens,1244.45273848688,1325.10198069419,1366.33384895208,1386.96314323333,1396.96420361701,1405.8291914052,1402.69222854897,1413.23992507994,1439.8176698443,1458.8307447091,1477.12165821284,1482.14171621856,1473.69997609748,1455.93230229333,1425.55836145034,1393.30413387834,1361.46834137853,1340.22927495574,1334.214200932,1340.11289927333,1369.15964622944,1408.55155511343,1461.08647403063,1515.42394291118,1562.18671061538,1603.76532584873,1627.01756547193,1633.60429730403,1625.53028316928,1604.272691087,1580.27002955581,1553.61510436982,1533.56235453243,1522.76231828471,1528.96318286151,1551.57436339769,1587.95809243316,1643.93102410092,1713.0496208434,1791.45113205718,1876.05608726362,1958.38782544117,2036.95165371558,2110.32204581498,2169.0678760252,2215.23243372606,2244.36053973218,2258.11233611725,2256.45248098929,2241.78474885303,2214.89716007239,2182.07643268826,2145.81897086944,2104.97922166695,2067.30675498088,2036.66303081265,2011.40552529802,1997.162756844,1991.72073469139,1997.44640598283,2007.70630149533,2026.90139377597,2051.00244695286,2085.39221301589,2130.10289640041,2178.24613343292,2225.89532307564,2281.01415346707,2338.79411124717,2393.71634804426,2440.40362201804,2486.69797271908,2519.72327797003,2542.4311057973,2546.99703889061,2535.54834993119,2511.23446015555,2474.14029736793,2419.69236378823,2358.11365419,2296.64838108427,2244.48222153278,2197.32924655608,2165.14273037288,2145.24481759382,2134.10499540899,2131.48992915517,2132.0505751199,2136.57221504982,2142.30228194126,2144.85127477768,2148.53953535346,2149.72057231256,2148.92720066491,2145.20895409357,2138.62189572542,2129.71800025739,2116.86261641167,2102.55896467172,2085.3405948259,2069.00481392793,2053.81507339342,2037.99612354794,2021.48364489477,2004.95556589784,1988.07577924611,1973.02165830458,1959.13686879355,1943.67945886302,1932.74121643998,1924.32546079205,1915.43736966839,1908.6372983145,1902.89890902675,1899.58192130471,1895.55175602339,1890.09666147823,1885.41805947098,1880.97880562884,1876.69131781686,1870.00660783608,1864.60625606271,1859.30592370172,1854.85837372656,1851.57618824504,1849.66548696396,1849.36891295807,1850.87032817532,1852.08197436476,1852.09722170027,1852.75914974566,1850.79858224809,1847.40028440422,1841.91892090379,1834.94097952202,1826.64451570117,1816.17582649524,1805.15519422636,1792.46837956121,1777.15121195464,1760.27880373425,1742.07742847751,1727.19423002888,1711.52400849238,1698.70369901915,1687.29015381136,1678.30225936036,1668.56516336477,1658.38532003489,1645.1162680448,1632.10635030268,1617.44841210516,1599.27814023938,1582.01344414502,1567.04341811695,1554.8910628705,1544.51356127594,1531.57948596285,1519.40008469384,1504.05585960933,1486.04267096083,1464.65646567058,1442.44567463656,1421.26247705762,1400.65208950669,1383.16110740915,1366.87556661928,1354.98365881799,1347.15733880717,1340.45107768476,1333.54351363769,1325.09743695246,1316.23048971377,1303.98091119618,1291.43364987812,1274.76776984416,1259.37857816102,1246.25435482493,1232.85988918624,1223.96155183011,1218.85755280477,1214.91421810994,1210.8255163782,1204.53827689561,1194.5252258643,1178.1046288144,1162.24030305961,1145.13272192175,1126.74600206611,1112.98771760563,1101.409788749,1091.59222705236,1085.28568229744,1079.1240567603,1071.16447224749,1063.68135838091,1055.09130046504,1044.73572243459,1037.39268842733,1034.36052531261,1033.61527574061,1036.73966247722,1042.87083481551,1039.2332921085,1030.33408611132,1015.48454972572,998.644679876435,979.575157062757,960.933151199887,944.968882864888,936.483950910186,933.471292373924,931.658934746469,931.198382144184,934.540638988024,933.25342881072,926.907959680504,918.709765696446,911.4840572417,902.476798124699,891.474479945526,877.150699118197,861.27979255041,846.294911349632,831.116843196008,820.09034952226,811.718146490176,806.768067775847,802.216678792589,798.63316343667,795.759214559119,790.248067116034,783.578645137472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
